"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14"
"ササ",0.0171827229811673,0.00202048096821953,0.00732986988278425,-0.000323966603343429,-0.0157639245948059,-0.0350827661458179,-0.011753608638252,0.00603406016737045,0.000317122343357343,-0.00840752870474461,0.0629050422048686,-0.0386922788363666,0.0196245786017811,-0.00137075744559377
"さまざま",-0.0499858821689309,-0.0478155374373449,-0.0146647497362527,0.0124795571863411,0.0285388008687344,-0.0163903417066601,7.83437961308011e-06,-0.0235778688570822,0.0214090823082431,0.000175857163099558,0.00716771758035888,0.00404356677328147,-0.0025118497221483,-0.00403482393742951
"ザリガニ",-0.048015072363392,0.0142793932191551,0.0923092579568419,0.0654415666566231,0.0390488188761905,0.00361951038859101,0.0171599944059597,-0.0207452239704263,0.0395100074958011,0.050493227494129,0.0553693690872082,0.0168816304637779,0.0228960998596291,-0.00885020798071649
"サンゴ",-0.134269169832267,-0.0977632459217284,-0.00785901616414369,-0.155137348301526,-0.0345917408184267,0.0440652886859476,-0.0146005004468025,0.0772719417250467,-0.0407964030685436,0.0636226026039659,0.0872714251108278,0.151472820670508,-0.0762935724092057,0.0193618213112137
"サンプリング",0.0206568979214327,0.00353594456376116,0.00519380898594733,0.000466449149266924,0.0436613439037659,-0.01751462507739,0.0115688000990154,0.00952228134368162,-0.056507944744313,0.0186245455544172,0.00871065266631414,-0.04324268060116,0.0147205492953833,0.0024938585719298
"サンプル",0.0738952645250349,-0.00233398760772047,-0.0153457414506141,0.0365050757739405,-0.0528549992704267,-0.00409654358139507,0.0150814019053394,-0.0366138579401252,-0.0153935023340066,0.00555530382258596,0.0398796013406468,-0.0105715010388368,0.00751783096496549,-0.000950168470036884
"シカ",0.0259612150688597,0.0215400839644469,0.0355583773308339,-0.0495747636728516,-0.0527076733089334,-0.0412253702033897,0.035984034961569,-0.0244358000944467,0.0915750036233494,0.119992141642673,-0.146040166140973,-0.105785532720654,0.0363843293904213,0.000698295794426119
"システム",0.0243224169099271,-0.00504184417798481,0.0300936221380992,-0.0136066731070938,-0.0218642720365571,-0.0332122440416601,0.0297065804076405,0.0205578494838594,-0.0131525312311282,0.0451986720644567,0.0125175419679475,0.0220034583981119,0.0617059626984119,0.00885696096325351
"シミュレーション",-0.00982369581527978,0.0115488479736056,0.0283887347834864,-0.0189115055519214,-0.0195142654976574,-0.00162521387677869,0.0369141920912384,0.0222879789854808,-0.0358640326607006,-0.00976191240592987,-0.0263682998238974,0.012069705743399,-0.0200597610377061,-0.0049711882804442
"スギ",0.0244485289336736,-0.00137620141583814,0.0232969957271871,-0.00828980119562752,0.0729747618169342,-0.0162318279598055,0.00572149695961593,-0.0413830441598065,-0.018910483212253,-0.0382113905646201,0.0312545087723147,-0.0071991435213092,0.0505158514356854,0.00388246701517189
"ストレス",0.0224858325013672,-0.00337096330385457,0.0251422339415893,-0.000986355366542354,-0.00694232928802912,-0.0538309579533688,0.0887769292686169,-0.0198551331712219,-0.0853040829536232,-0.000354554982452943,-0.0256594831099706,-0.0206045149239527,-0.024833301353909,0.00150304970487949
"すべて",0.0204430130906357,0.00427287500349769,-0.00652013919377457,0.00246894972081769,-0.0349551357579787,-0.0196420172782064,-0.0367501959046725,0.00939349474818051,0.0555860048507026,0.0452323127492362,-0.0331012258301746,-0.0239285447581919,-0.0400200528130767,0.00603019903826384
"センサス",0.000909124181588372,0.000610575367467996,-0.00966148576299197,-0.0250731338672093,0.0143570617733321,-0.0201102093776337,0.0384857011398012,-0.0290497156103876,-0.00704894207457338,0.0066849417868363,-0.00987222472452494,0.0106605280729878,-0.0145997939609644,-0.00306745488743724
"ゾウムシ",0.00230634344785889,0.00574330441643726,0.0150898537159205,-0.00787234163657835,-0.00162653522519795,-0.0169763924174554,0.0260852957801793,-4.20353702684647e-05,-0.033184587724483,0.0247089670109399,-0.00847896336985266,0.0395219590052166,-0.0124301327481626,0.000953087231147673
"そこ",0.0162297194253576,0.0143088269040722,-0.00510286481270836,-0.00179909917720822,0.00923558949871928,0.0233775883240368,-0.063782078462337,-0.0256778427697603,-0.0178369724873526,0.00263103759453673,-0.0160066656753033,-0.0140679984281045,-0.0369075846571662,0.00189407812920611
"その後",0.0355106760647475,0.0283118006220695,-0.011655578836153,0.0129704196787767,0.00712574343243586,-0.0283438480276591,0.0189617526650835,0.0601362183738539,-0.0142921199313296,0.0318718149016896,0.0190831889986549,0.0312971994508659,0.0346979325765555,-0.00275515914756688
"その他",-0.0101948583860682,0.0126378141924031,-0.00452997098295331,-0.0381926297680956,0.0011821944249606,-0.00840866296407086,-0.000102513239661913,0.00182084785325319,0.0244143310136099,0.0219685340420052,0.0313962614135885,0.0154763074951047,-0.0347278526485144,0.00257295980019256
"タクサ",0.023691564330169,0.00934316993472364,0.00801496567077911,0.00307951310416246,-0.0229529994169579,-0.0528966787650285,0.0186674423143671,-0.0483976051407075,-0.0592665238530722,0.0055387264591309,-0.00106103223783143,-0.011488388639195,0.0441666384032671,-0.00454959048855254
"ダム",-0.00829941908040112,0.0378108203920534,-0.0199797400178364,-0.0354210302740029,-0.0402275492181641,-0.0236927775075119,0.0012874700807207,-0.0859601987852033,-0.0293849625609351,0.0207989417476416,-0.0627660504052921,-0.035844442252668,-0.0536651643832535,-0.00303585874675909
"ため池",0.000827148587654473,-0.048349624073191,-0.0109920223237726,-0.0538139001941024,0.0347873148355994,-0.00145571473750133,-0.0143093034804837,0.0276442813251009,-0.00102920588774525,0.0537442712444838,-0.0121029680729796,0.0626070454360263,-0.0570940270449821,0.0057693282159358
"チョウ",0.0233079662942719,0.00904274290716522,-0.0203537693276991,-0.0251346174550871,0.00721136293491509,-0.00236031348621416,-0.0334791372824454,-0.00716758985449796,0.0324840006056415,0.074965781206283,-0.0217020618484444,-0.0870173204902003,0.013401826103107,0.0150296064760087
"ツボ",0.00081090887915764,0.0121126856005746,0.0106339387989869,-0.014693074217327,-0.0225878887241966,-0.0247688168907838,-0.00823674262524572,0.0112497759247855,0.00737100191212491,-0.0757114160593334,-0.00642684600460208,0.0112836648885961,0.058722414418216,-0.0001835005010944
"とき",-0.0255476968962728,0.0335029654522924,0.00239742931994966,0.00951358050524993,-0.00899016880206892,-0.00929359475145295,0.0282572686661829,0.0080389958287888,0.0573553402319399,-0.0811854248102902,0.00999287897850037,-0.0178806876391263,-0.0177979787818115,0.00104254966321139
"ところ",0.0522554453323993,0.0410008195975376,0.00714975047725148,0.00924327934373817,0.0178597831363274,0.0092640354530126,0.00715777985697296,-0.0118453596300418,-0.0162147432398822,0.00626499958739831,-0.00164631203942392,-0.00775559575644723,-0.0879069050600026,0.00839688260066395
"どちら",0.0120052405510636,0.00161648744664601,-0.0239096330800672,0.0223660504629057,-0.0108616721074904,0.0168175592503799,0.0213463986844723,0.0233076166794943,0.0291777822794385,0.0162575349320582,-0.0150286147604891,0.00811961713650058,0.0127048598115659,0.000164412202770811
"とも",0.0184251399289392,-0.0181094156485286,0.0130144149928446,-0.000149686534818862,-0.00126400632976859,0.0243973196745158,-0.000516675684083548,-0.014995080427892,-0.0135971438709302,-0.00594998726522101,0.0370072307142436,-0.0166718068334638,0.00119694420923516,-0.00155018446550744
"トラップ",-0.0112898735548966,0.00708470725615109,0.0193100942173941,-0.0660775795239764,-0.0198007691770257,0.0066217737542136,0.0311645626392779,0.0248919533973937,0.0261694385124141,0.0237585626014862,0.027329983885007,0.00311061265232408,0.0538787801792568,0.00416786821106338
"トレードオフ",0.0220331549427273,-0.00596755389546879,0.00490717749267,-0.00276291539581204,-0.00846040791157842,-0.0349787656960964,0.0172112562755513,0.00104209665154782,0.0118352910380343,-0.0012362687326582,-0.0362372344881028,0.0256754065134868,0.0337100697948236,0.00661594556062833
"トンボ",0.0108096650149835,0.026910166512823,-0.019221402551429,-0.0411270967377753,0.0349103937068183,-0.0503830094316835,-0.0430294418574985,0.00677468685268166,0.0300542618357104,-0.0551236634625831,0.0193914866301087,0.0135984652142616,0.03709171185897,-0.00158405088192585
"ナギ",0.0200727273417879,-0.019445946023756,0.0144608575926597,0.000457631664124792,-0.00215869374140246,0.0238200268351942,0.00147124454471368,-0.0150572173625069,-0.0167800734486623,-0.00310274024841808,0.0450692165978766,-0.0252729929379751,0.00548457600759612,0.00186630184843
"なわばり",0.00345136904023842,-0.00472014067821338,0.0237041357918458,-0.0152005983049589,-0.00535336532594235,0.0353381677732,-0.00918627243514951,0.00345679564387202,-0.0118857028970604,0.0116420625905166,0.0218846183554136,0.048594672630596,-0.0111923333783105,0.00302107072935495
"バイオマス",-0.0184049285899548,-0.013428771534295,-0.054325214676016,-0.0547567431047273,-0.0607303432878714,-0.0533837446809835,0.0372082422872898,0.0103847887995225,0.0180664828347364,0.0384788152758792,0.0191547174030311,-0.0116260529598835,-0.0180133607794293,-0.0149153003749843
"ハエ",0.0428859308882059,-0.00204045195388439,0.0115097631555646,-0.0048758070837167,0.0205803127737063,-0.0555332942286318,0.0119770112246094,0.0132997624538405,-0.0270378511680103,-0.00290698874087377,-0.000320759426476958,-0.0220484739830541,0.0895003951868985,-0.00021821591928273
"ハチ",0.0224399608324389,-0.00684820492979466,-0.0147488299479048,0.0262123990562155,-0.0165280257145049,0.0131613712680095,0.0339365601335215,0.0229140827602666,0.00901922828713518,0.0342900993718101,0.0360306291691865,-0.0463545615254044,0.0398598612011853,0.00349494926945437
"パッチ",-0.0163402659563135,0.113343878304742,-0.0422124519619886,0.0379860136522058,0.100837861183963,0.0499155917327627,-0.0150844283253455,0.101439646072273,-0.0265637194548889,-0.048823877286104,0.0133098009170648,-0.0659261944942312,0.0112984498189285,-0.00624303808518201
"ハナバチ",-0.0152122712021916,-0.0386739732734995,-0.00956621562006183,0.0047300345469119,-0.0319604020603637,-0.0427427699234373,-0.0263869343580797,0.0413343898850023,-0.0142529949073235,-0.0141883488927806,0.049185246612778,-0.064277380966501,-0.0634055759055548,-0.000917425515138662
"ばらつき",-0.000303922474514954,0.0102192524490575,0.00545491109645159,-0.00576916469284579,-0.0314205719714349,0.0151599826025349,-0.0221011266855673,-0.00625527925078256,0.00580671515539202,0.0570949980884354,-0.0339556635737028,0.00741547920703792,0.0185288536096691,0.00596736054365626
"パラメータ",-0.0314796616417583,0.0152951507094576,0.0124746210109105,-0.0610212127441608,-0.0143941000250433,0.0247764874385653,0.0393711561344679,0.0176960703027752,0.00745644364240057,-0.0257465062227428,-0.00935168454523238,-0.0177823388084158,-0.0131768497360697,-0.00655707533585221
"ビオトープ",0.022290230753986,-0.00855105474005983,0.0075455593226448,-0.00331295048887409,-0.00611459262278376,0.00938889415727117,-0.0317262776172803,-0.00760922169057567,0.0172930472335328,-0.022310620112821,0.0295581169186738,0.0121007522800634,-0.0746511366996266,-4.15868884444332e-05
"ひとつ",-0.00131183574144594,0.0165527194209103,0.00628338174151917,-0.0128198022725399,0.0397925575738088,0.0113726648190495,-0.0222634876881678,0.0339002363562264,-0.0256471742463399,0.0204459391543523,-0.00538564504616331,0.01079912691371,0.00819409252755497,0.000138572096809497
"フィードバック",0.00418055711029369,0.00683600961462701,-0.0164053499120848,0.0167913632929866,-0.0245498492291744,0.0270656314383488,0.0349127092733318,0.0392504785241057,0.024618089784777,-0.0123157608406474,-0.0311561336513398,-0.0123082626189398,0.00483477467937528,-0.00289205833106777
"フィルタリング",-0.0111706114537588,0.0113572193180666,-0.0209414467324357,-0.0289969620271516,-0.00273030252108002,0.00716573257828362,-0.0030294555715066,-0.0445305609294103,0.0109199600946159,0.0166067736360427,-0.0075098025211715,-0.0146266267270238,0.00313534154795903,0.00860656401864942
"プール",-0.0037275931415698,0.0118919575875153,0.0177410753784897,0.0201227303243239,0.00450306548101374,-0.0355756564921105,-0.0204117702266371,-0.00779958206339685,0.0383550600562209,-0.027517822660788,0.0188774118951254,0.0108806686641922,-0.000890376945515343,-0.00172107909055557
"フェノロジー",0.013884262316046,-0.00812163354483428,0.0859287435509972,0.00706606682397604,-0.00373872477126193,0.00439040532022983,0.0307901565794664,0.00420377771277186,-0.0153781508192193,0.084678851171125,0.0597230469311222,0.0537278090634142,-0.0247631541471846,0.00469723469510786
"フタバ",0.0157297929939917,0.0056664852681313,0.003044539591752,0.00152618738188175,-0.00140968555171811,-0.0481452907219638,0.0201689441980215,-0.00889752124665898,-0.0201179724074604,0.00541949539405275,-0.0105427334868002,0.0150777219425562,-0.0587338055284029,0.00144444595443081
"ブナ",-0.0192239941929239,-0.00763356511803043,0.00122587615170702,0.0859741456531046,-0.0397200861708475,-0.0536149309380345,-0.00824725269694579,0.00398528586398992,0.0334723835035661,0.0484378317650645,0.014768242326411,0.052640300885412,0.0570656470017279,0.000466432932939905
"プランクトン",-0.0913444497141142,-0.0477450224237794,-0.0223633378469769,-0.0326456916631704,-0.0859788767107597,0.0209423217961429,-0.0394252746436205,0.0305260381824186,0.000653131884521075,-0.0416108481417301,-0.0281565710738786,0.0474809476419481,0.00876271983542829,0.00439655787949376
"ブロック",0.00599041527159379,0.0217798770070904,-0.0317439919867846,0.0213625083433549,0.0327694304311841,0.0207418887284487,0.00078455000431182,0.0286616376604199,-0.014163427868639,-0.00494692926521957,-0.00217089272152461,0.00161702013417544,0.00604009930544801,-0.00190539641016912
"プロット",0.0143908790356465,0.0818243380950264,-0.0485781395207273,-0.109732982660528,0.0272134876876155,0.0328552138693568,-0.00262964809736643,0.00930696645007669,-0.00342147710211544,-0.0023026542856991,0.0667771156902525,-0.0265316659777956,0.0365348281100146,0.0109475026296136
"プロテアーゼ",-0.0314644862045016,-0.0261233358167266,-0.0394703251428916,-0.0182964182149264,-0.0100714267805263,-0.00343821405045444,-0.0231507850537382,-0.0373401922862083,-0.0100585776057402,0.0178515932813751,-0.0135846373780131,-0.00955272731150104,0.00229179500336774,0.00226982339465201
"ベントス",-0.0195109654381096,0.0226906636681261,0.0506753800544546,-0.0161306117911091,0.0518895585864177,-0.0140383406533461,0.0669414472205861,0.00421501554389038,-0.0460724606541471,0.000982521574295624,-0.0192598256437712,-0.0312715540703745,-0.0109430635542881,-0.0120638540788571
"マダニ",0.0332396590034281,-0.0275322604811075,0.0138384186416022,-0.00196852753629403,-0.000573347558083566,0.0184221935548738,0.014942686715335,-0.0159274843603504,0.00523838817433604,0.00337807887188718,-0.0299054956355496,0.0276191525005558,-0.0185878974603585,-0.00104020878727346
"マット",-0.0360326075499217,-0.0416669898047038,-0.0454401598673769,-0.0415693880394231,0.0175376509005542,-0.0101063215842184,0.0092245361718055,-0.020940643794056,0.0132165406807385,0.00308079735541417,0.0119658797894514,0.000652512826323707,-0.00372994144351225,-0.00364520556156716
"マルハナバチ",-0.0333076156593719,-0.0175647022407523,-0.0859664879414442,0.0540531164539935,-0.056815844752412,-0.00371280048868843,-0.0600359248374765,-0.0124424033041685,-0.0328775152402001,0.0209746227729868,-0.00882156615122445,0.000537063681363507,-0.0375599086238832,0.00699180406619379
"マングローブ",0.0125267566817826,0.00219298436247392,0.00288261401580666,-6.01174054448629e-05,0.0336515113592555,0.00140330798180622,-0.00806433266723442,0.0173596006452011,-0.0315967453870675,0.0145942544001059,0.027026579872177,-0.0542537444466353,0.0263577521705661,-0.00272626783167896
"ミジンコ",-0.0250817956536003,0.0125777452138911,0.0107028577291252,-0.0486820090179954,-0.0111668490723763,0.0197542990239542,0.0300306331082388,0.0147003046699108,0.00519824078502317,-0.0156879215878881,-0.00483530944978401,-0.00929978011787861,-0.00951257624999146,0.00316514591470912
"ミズナラ",-0.00658981349800171,-0.0371592047224722,-0.0115898472047283,0.00312061242531163,-0.0162125187450486,-0.0434864550329088,-0.0241807196431826,0.00795666824365438,-0.0195757128604099,-0.0352810250137563,0.0384974669702839,0.000349559648307062,0.0750509124557923,-0.00386140828921368
"ミミズ",0.0267288641277292,0.000139378060849436,-0.00832586877336813,0.0124522766639833,-0.0306349825168266,-0.0133917631125019,0.0571809256414685,0.0351804076488463,0.0272175993428331,-0.0115154837326889,-0.0708913966220047,0.0146111659962362,0.0308214559859778,-0.00297005274370745
